%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1423459719028475859,0,1423459719028332650,15.0906000137,-2.87129807472,10.0608892441,0.0176512129461,-0.840037855896,1.19970475426e-11,0.542240569622
1423459719028725540,0,1423459719028393667,15.0899906158,-2.87241053581,10.0616264343,0.0176571604753,-0.840067546218,1.199707461e-11,0.542194377024
1423459719048538658,0,1423459719048334392,15.0888834,-2.87338495255,10.0625619888,0.0176765418121,-0.840104130539,1.19968967304e-11,0.542137058059
1423459719068526472,0,1423459719068323965,15.0894241333,-2.87321853638,10.0624923706,0.0176650960332,-0.840092039331,1.19969730262e-11,0.542156167387
1423459719088497794,0,1423459719088323622,15.0898351669,-2.87494444847,10.06204319,0.0176160710772,-0.840103343502,1.19972389566e-11,0.542140245948
1423459719108498916,0,1423459719108328964,15.0887041092,-2.87527346611,10.0630016327,0.0176204074555,-0.840112949009,1.19968675126e-11,0.542125219989
1423459719128506744,0,1423459719128339118,15.0890302658,-2.87461900711,10.061463356,0.017604893664,-0.840100724727,1.19969139389e-11,0.54214466707
1423459719128656684,0,1423459719128392582,15.0897312164,-2.87330937386,10.0607767105,0.0176106193203,-0.840075246813,1.19970811594e-11,0.542183959352
1423459719148484721,0,1423459719148325774,15.0901470184,-2.87488150597,10.0596122742,0.0175865904026,-0.840095760591,1.19975496984e-11,0.542152953395
1423459719168496110,0,1423459719168330266,15.0903549194,-2.8735730648,10.0597982407,0.017589444168,-0.840075088377,1.19973580717e-11,0.542184892212
1423459719188481676,0,1423459719188330861,15.0906085968,-2.87552070618,10.0590791702,0.0175609882371,-0.840098664848,1.19976405228e-11,0.542149282959
1423459719208493428,0,1423459719208327849,15.0908756256,-2.87358474731,10.0594577789,0.0176083354492,-0.84007372021,1.19976318841e-11,0.542186398884
1423459719228485183,0,1423459719228324418,15.0900192261,-2.87499594688,10.0601024628,0.0176267101995,-0.840100722331,1.19978318719e-11,0.542143961902
1423459719228660042,0,1423459719228371785,15.0886545181,-2.87652015686,10.0623073578,0.0176458033359,-0.8401315388,1.19974081526e-11,0.542095584872
1423459719248480419,0,1423459719248334371,15.0876169205,-2.87486410141,10.0642766953,0.0176717015724,-0.840130729151,1.19966630463e-11,0.542095996018
1423459719268484394,0,1423459719268321445,15.0881967545,-2.8757891655,10.0623044968,0.0176447139921,-0.84013399112,1.19969666722e-11,0.542091819743
1423459719288478650,0,1423459719288322067,15.0887145996,-2.87571644783,10.0624504089,0.0176317254552,-0.840135560981,1.19967647584e-11,0.542089809379
1423459719308487257,0,1423459719308319860,15.08872509,-2.87400865555,10.06300354,0.0176626130964,-0.840110417821,1.19966959097e-11,0.542127769042
1423459719328477399,0,1423459719328332001,15.0896635056,-2.87494421005,10.0617160797,0.0176387433314,-0.840103810223,1.19970056932e-11,0.542138785535
1423459719328523829,0,1423459719328382727,15.0906801224,-2.87361884117,10.0610218048,0.0176288781463,-0.84007481812,1.19972491655e-11,0.542184030211
1423459719348456902,0,1423459719348315520,15.0900802612,-2.87493491173,10.0617876053,0.0176075180116,-0.84008765536,1.19971172251e-11,0.542164833442
1423459719368471139,0,1423459719368326957,15.0895767212,-2.87293076515,10.0629167557,0.0176708464409,-0.840073314836,1.19969047062e-11,0.542184993233
1423459719388490830,0,1423459719388343956,15.0903425217,-2.87285423279,10.0611829758,0.0176339689109,-0.840064114041,1.19972441908e-11,0.542200449503
1423459719408459337,0,1423459719408323482,15.0898866653,-2.87476301193,10.0606365204,0.0176166911,-0.840091415442,1.19976879e-11,0.542158709139
1423459719428499730,0,1423459719428330203,15.0904951096,-2.87287664413,10.0605211258,0.0176265015332,-0.840058871057,1.19973630193e-11,0.542208815496
1423459719428682457,0,1423459719428385343,15.0895814896,-2.87444496155,10.0615510941,0.0176175006912,-0.840102092589,1.19970115028e-11,0.542142137909
1423459719448522241,0,1423459719448336741,15.0887365341,-2.87497496605,10.0620441437,0.0176194201689,-0.840108540902,1.19970996163e-11,0.542132083109
1423459719468481005,0,1423459719468327148,15.0886154175,-2.87620711327,10.0629043579,0.0176265815627,-0.84012837983,1.19972699648e-11,0.542101105908
1423459719488478978,0,1423459719488330462,15.0876951218,-2.87545585632,10.0641641617,0.0176563992358,-0.84013488251,1.19968296623e-11,0.542090057792
1423459719508501988,0,1423459719508338605,15.0887517929,-2.87797045708,10.0626535416,0.0176157449463,-0.840145481342,1.19973239377e-11,0.542074953959
1423459719528498499,0,1423459719528329032,15.0887145996,-2.8768093586,10.062505722,0.0176293338681,-0.840133422832,1.1997428914e-11,0.542093200869
1423459719528677033,0,1423459719528381133,15.0885972977,-2.87689113617,10.0619134903,0.0176212368581,-0.840138619822,1.19973421388e-11,0.542085409779
1423459719548492338,0,1423459719548323644,15.0887880325,-2.87687397003,10.0616817474,0.0176284237693,-0.840141163298,1.19974825558e-11,0.54208123414
1423459719568475618,0,1423459719568325928,15.0888547897,-2.87516140938,10.0617580414,0.017645306105,-0.840115269072,1.19974001813e-11,0.542120814805
1423459719588486427,0,1423459719588325035,15.0879201889,-2.87519788742,10.0631666183,0.0176561335288,-0.840128298377,1.19972276544e-11,0.542100270444
1423459719608494011,0,1423459719608325216,15.0898551941,-2.87314271927,10.0611724854,0.0176502643403,-0.840068586812,1.19975628391e-11,0.542192989277
1423459719628467736,0,1423459719628330811,15.0892448425,-2.87532448769,10.0611791611,0.0176229741811,-0.840101167885,1.19976396794e-11,0.542143392932
1423459719628740440,0,1423459719628389541,15.0891675949,-2.876080513,10.0609893799,0.0175810988729,-0.840115453812,1.1997529945e-11,0.542122614571
1423459719648479457,0,1423459719648329947,15.0885305405,-2.87640190125,10.0623130798,0.0176180552848,-0.84012359395,1.19973012864e-11,0.54210879998
1423459719668499752,0,1423459719668325391,15.0891685486,-2.87304019928,10.0619726181,0.0176513225586,-0.840077825022,1.19972628331e-11,0.542178640965
1423459719688464223,0,1423459719688324626,15.0897760391,-2.87188792229,10.0611200333,0.0176301611563,-0.840054801875,1.19973701259e-11,0.542215000959
