%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1423458804003767494,0,1423458804003571745,5.90277957916,-0.859105944633,12.1417427063,-0.129146545325,0.984840217646,1.49384910081e-11,0.115805507371
1423458804004021658,0,1423458804003630866,5.90280675888,-0.859455525875,12.1415576935,-0.129149949263,0.984842670935,1.49382829377e-11,0.115780845181
1423458804023741678,0,1423458804023582964,5.90288686752,-0.859398841858,12.1414928436,-0.129147225203,0.984842752014,1.49380949972e-11,0.115783194068
1423458804043762191,0,1423458804043577177,5.90277242661,-0.858868360519,12.1416444778,-0.129141102293,0.984840920115,1.49384292715e-11,0.115805603341
1423458804063771959,0,1423458804063583036,5.90326404572,-0.858604133129,12.1413698196,-0.129114731119,0.984844147434,1.49384771965e-11,0.115807562246
1423458804083772236,0,1423458804083583526,5.90321302414,-0.858419597149,12.1414136887,-0.129114736526,0.984842969327,1.4938718767e-11,0.11581757457
1423458804103781097,0,1423458804103577025,5.90325593948,-0.858301341534,12.1414661407,-0.129114655796,0.984843329984,1.49388489257e-11,0.115814597716
1423458804103819004,0,1423458804103622733,5.90334510803,-0.858304798603,12.1415109634,-0.129106965634,0.984843992698,1.49387419951e-11,0.115817535248
1423458804123767067,0,1423458804123581291,5.9038643837,-0.858404517174,12.141374588,-0.129090218387,0.984846563131,1.49386431171e-11,0.11581434542
1423458804143727540,0,1423458804143575046,5.90348291397,-0.859240174294,12.1414747238,-0.129111712811,0.984847921867,1.49382068138e-11,0.115778825391
1423458804163738430,0,1423458804163583582,5.90303468704,-0.859107673168,12.1416597366,-0.12912340823,0.984845512589,1.49383895555e-11,0.115786276305
1423458804183774827,0,1423458804183575887,5.90305948257,-0.859120905399,12.141658783,-0.12912672907,0.984845542356,1.4938367967e-11,0.115782319643
1423458804203780460,0,1423458804203609186,5.90270662308,-0.859128654003,12.1417570114,-0.129147706145,0.984842507544,1.49384263299e-11,0.115784737044
1423458804203955522,0,1423458804203657050,5.90303707123,-0.858544886112,12.1416578293,-0.129125507271,0.984841729735,1.49388097883e-11,0.115816107452
1423458804223729636,0,1423458804223582113,5.90274381638,-0.858583927155,12.1417579651,-0.129137652993,0.984840221995,1.49388062375e-11,0.115815386368
1423458804243720846,0,1423458804243583134,5.90244960785,-0.859163820744,12.1418085098,-0.129158019327,0.984838600846,1.49385384311e-11,0.115806460642
1423458804263703657,0,1423458804263579537,5.90266275406,-0.859008252621,12.141793251,-0.129146576819,0.984839754327,1.49387111686e-11,0.115809412369
1423458804283734179,0,1423458804283575920,5.90283203125,-0.859515547752,12.1416120529,-0.129152774803,0.984841091678,1.49381677397e-11,0.115791126188
1423458804303747769,0,1423458804303584829,5.90253591537,-0.859009206295,12.14179039,-0.129156372577,0.984838045728,1.49385433286e-11,0.115813017877
1423458804303819109,0,1423458804303648730,5.90225076675,-0.859418869019,12.1419057846,-0.129171988434,0.98483621961,1.493822931e-11,0.115811130503
1423458804323720631,0,1423458804323584381,5.90260696411,-0.859115302563,12.141828537,-0.129152541694,0.984838009434,1.49383783046e-11,0.115817598611
1423458804343718946,0,1423458804343578543,5.90278768539,-0.85875326395,12.1415939331,-0.129143108781,0.984839256264,1.49385954236e-11,0.115817514981
1423458804363787524,0,1423458804363585003,5.90271854401,-0.859753906727,12.1415452957,-0.129158902671,0.984841815833,1.49379982275e-11,0.115778131129
1423458804383763242,0,1423458804383576925,5.9027557373,-0.85928684473,12.1416397095,-0.129153325678,0.984840561472,1.49383466402e-11,0.115795021252
1423458804403735668,0,1423458804403600095,5.90312671661,-0.859402835369,12.1414413452,-0.129140341243,0.98484200359,1.49380270853e-11,0.11579723757
1423458804404104336,0,1423458804403657159,5.90292358398,-0.85924744606,12.1415567398,-0.129141003449,0.984841333125,1.49383032299e-11,0.115802201175
1423458804423732538,0,1423458804423576630,5.90313482285,-0.858856737614,12.1415643692,-0.129135157869,0.984841639767,1.49384130712e-11,0.115806112029
1423458804443715021,0,1423458804443578164,5.90294313431,-0.858807861805,12.1416816711,-0.129141840594,0.984841232544,1.49383699283e-11,0.115802122989
1423458804463723076,0,1423458804463591740,5.90363788605,-0.859815478325,12.1412057877,-0.129117695778,0.984849588563,1.4937741181e-11,0.115757973997
1423458804483696512,0,1423458804483577682,5.90350341797,-0.859932899475,12.1412363052,-0.129131507662,0.984848126286,1.49376118787e-11,0.115755008009
1423458804503715220,0,1423458804503597256,5.90360784531,-0.859761297703,12.1412601471,-0.129117565341,0.984849021792,1.49377867671e-11,0.115762941378
1423458804503731304,0,1423458804503648363,5.90307283401,-0.860040187836,12.1415014267,-0.129143686775,0.984846226938,1.49377322806e-11,0.11575758054
1423458804523736383,0,1423458804523581949,5.90309143066,-0.860153973103,12.1413936615,-0.129140325738,0.984847661388,1.4937559042e-11,0.115749125814
1423458804543719857,0,1423458804543577787,5.90356206894,-0.860181033611,12.1410551071,-0.12912148468,0.984850639532,1.49374892118e-11,0.115744805533
1423458804563778991,0,1423458804563592588,5.90284156799,-0.860111832619,12.141494751,-0.129147859403,0.984846644355,1.4937745325e-11,0.11574937371
1423458804583791025,0,1423458804583590599,5.90365934372,-0.8603104949,12.1410627365,-0.129114286217,0.984852804492,1.49376395613e-11,0.115734413978
1423458804603712793,0,1423458804603576845,5.90368366241,-0.860042095184,12.1410646439,-0.129104827881,0.984854222198,1.493779596e-11,0.11573290127
1423458804604102837,0,1423458804603620126,5.9030213356,-0.86014020443,12.1413831711,-0.129130020657,0.984850716211,1.49377557827e-11,0.115734629836
1423458804623724110,0,1423458804623575927,5.90336847305,-0.859392166138,12.1412992477,-0.129108497948,0.98484875791,1.49379457738e-11,0.115775298751
1423458804643753991,0,1423458804643580943,5.90406084061,-0.858760416508,12.1410017014,-0.129074799534,0.98485161664,1.49382247506e-11,0.115788554385
1423458804663761616,0,1423458804663577900,5.90412473679,-0.858749985695,12.1408786774,-0.129073737131,0.984852239177,1.49382382063e-11,0.115784443559
1423458804683725536,0,1423458804683575156,5.90420341492,-0.858747541904,12.1407232285,-0.129063334539,0.984853702026,1.49382741441e-11,0.11578359678
1423458804703745248,0,1423458804703590278,5.90427398682,-0.858806312084,12.1407413483,-0.129060430115,0.984852722702,1.49380476862e-11,0.115795163824
1423458804703867043,0,1423458804703647246,5.90405797958,-0.859248518944,12.1408290863,-0.129068653299,0.984853172693,1.49378048328e-11,0.115782170358
1423458804723755789,0,1423458804723576425,5.9036822319,-0.859449803829,12.141125679,-0.129088085591,0.984852071834,1.49379307372e-11,0.115769869836
1423458804743718433,0,1423458804743580336,5.90403604507,-0.859467983246,12.1409187317,-0.129068222814,0.984854317015,1.49379829918e-11,0.115772916161
1423458804763732608,0,1423458804763578769,5.90391206741,-0.858979821205,12.140879631,-0.129075993574,0.984851568055,1.49381109962e-11,0.115787636567
1423458804783721064,0,1423458804783572217,5.903819561,-0.858498454094,12.1409006119,-0.129074611607,0.984849623719,1.49385174293e-11,0.115805713585
1423458804803724147,0,1423458804803579202,5.90409183502,-0.858532607555,12.1407413483,-0.129069908537,0.98485069324,1.49384377958e-11,0.115801859804
1423458804803831429,0,1423458804803634827,5.90432834625,-0.85832041502,12.140666008,-0.129064487957,0.984850236522,1.49384042111e-11,0.11581178511
1423458804823788793,0,1423458804823592533,5.90363264084,-0.858773052692,12.1408891678,-0.129091462653,0.984848728202,1.49383812929e-11,0.115794545768
1423458804843724981,0,1423458804843575804,5.90311145782,-0.858987987041,12.1410102844,-0.129114547732,0.984847139975,1.49383085057e-11,0.115782314916
1423458804863735084,0,1423458804863576488,5.90313339233,-0.859665393829,12.1409215927,-0.129114066545,0.984850060803,1.49378907836e-11,0.115758004284
1423458804883756611,0,1423458804883594572,5.90235185623,-0.859269857407,12.1413841248,-0.129143674,0.98484441835,1.49380961435e-11,0.115772980921
1423458804903702995,0,1423458804903576727,5.90336561203,-0.859339177608,12.1408529282,-0.129104551772,0.98485055649,1.4937973097e-11,0.115764399073
1423458804903807868,0,1423458804903623502,5.90360593796,-0.859343290329,12.1407232285,-0.129102155977,0.984850137215,1.49379812179e-11,0.115770637681
1423458804923720335,0,1423458804923576167,5.9029135704,-0.859928786755,12.1410169601,-0.129141587796,0.984845752513,1.49375562892e-11,0.115763958379
1423458804943689996,0,1423458804943573937,5.90308189392,-0.859589934349,12.1409873962,-0.129131711129,0.984845605958,1.49378227245e-11,0.115776222108
1423458804963765986,0,1423458804963608145,5.90311193466,-0.859226286411,12.1410665512,-0.129129098608,0.984844593646,1.49379455255e-11,0.115787746588
1423458804983731415,0,1423458804983580870,5.9031624794,-0.858867585659,12.1411180496,-0.12912143399,0.984845603816,1.49381803246e-11,0.115787701974
1423458805003839776,0,1423458805003569892,5.90331935883,-0.859580636024,12.1409034729,-0.129116196888,0.98484931025,1.49377788691e-11,0.115762013634
1423458805003880861,0,1423458805003622495,5.90358734131,-0.859628617764,12.1408576965,-0.129099134748,0.984851881007,1.49379459615e-11,0.11575917192
1423458805023751378,0,1423458805023581047,5.90291118622,-0.859727323055,12.1411962509,-0.129137994149,0.984848118177,1.49378674065e-11,0.115747840545
1423458805043755330,0,1423458805043581246,5.90265989304,-0.859465122223,12.141500473,-0.129141579088,0.984845847069,1.49381114625e-11,0.115763163664
1423458805063730501,0,1423458805063590797,5.90268325806,-0.859427988529,12.1414766312,-0.12913965348,0.9848450968,1.49381475025e-11,0.115771694333
1423458805083772738,0,1423458805083583263,5.9026966095,-0.859095871449,12.1415205002,-0.129139502811,0.984842138291,1.49383315297e-11,0.115797026988
1423458805103777488,0,1423458805103584610,5.90269947052,-0.859500229359,12.1414957047,-0.129141869717,0.9848424472,1.49379005799e-11,0.115791759977
1423458805103915539,0,1423458805103641093,5.90233373642,-0.858996987343,12.1417541504,-0.129143725483,0.984840936274,1.49382810666e-11,0.115802540593
1423458805123759701,0,1423458805123572607,5.9022603035,-0.858647942543,12.1417236328,-0.129156555803,0.984837549023,1.49384081869e-11,0.115817037297
1423458805143715270,0,1423458805143580327,5.90197229385,-0.859434902668,12.1418418884,-0.12918431467,0.984837724807,1.49380743716e-11,0.115784578598
1423458805163737753,0,1423458805163585441,5.90196037292,-0.859213531017,12.1419258118,-0.129180576566,0.984837394341,1.49384739447e-11,0.115791559904
1423458805183725889,0,1423458805183581874,5.9018368721,-0.858938097954,12.1420822144,-0.129190031673,0.984834536251,1.49386969642e-11,0.115805319065
1423458805203763698,0,1423458805203605703,5.90183115005,-0.85955029726,12.1420764923,-0.12920513983,0.984835630766,1.49382611404e-11,0.115779152767
1423458805203835292,0,1423458805203661950,5.90161418915,-0.859082520008,12.1422510147,-0.129210935947,0.984832560437,1.49386053955e-11,0.11579879937
1423458805223730950,0,1423458805223581838,5.90138483047,-0.858855962753,12.1423406601,-0.129216383656,0.98483103716,1.49385756584e-11,0.115805675342
1423458805243752817,0,1423458805243576173,5.90109634399,-0.858656227589,12.1424798965,-0.129220575284,0.984830261877,1.49387811772e-11,0.11580759135
1423458805263730232,0,1423458805263584049,5.90170955658,-0.859139382839,12.1421670914,-0.129199101415,0.984833751023,1.4938458751e-11,0.115801878394
1423458805283730725,0,1423458805283581824,5.90197753906,-0.859055817127,12.1420125961,-0.129182949211,0.984836020608,1.49385212037e-11,0.115800596484
1423458805303721248,0,1423458805303579612,5.90155315399,-0.858949363232,12.1421537399,-0.12919236954,0.984833628779,1.49387072066e-11,0.115810428193
1423458805303772089,0,1423458805303621678,5.90197753906,-0.85963922739,12.1419334412,-0.129178794107,0.98483839661,1.4938131116e-11,0.115785023714
1423458805323725583,0,1423458805323590289,5.90131473541,-0.859378576279,12.1423788071,-0.129212066244,0.984833103875,1.49384016326e-11,0.115792916226
1423458805343758799,0,1423458805343582108,5.90099239349,-0.858859241009,12.1425256729,-0.129223185626,0.984830079101,1.49388279859e-11,0.115806232966
1423458805363745545,0,1423458805363590957,5.90114736557,-0.857741415501,12.1425361633,-0.129206360976,0.98482744803,1.4939371671e-11,0.115847373257
1423458805383731427,0,1423458805383581955,5.90200090408,-0.858141183853,12.1421689987,-0.129189292329,0.984830686136,1.49389103729e-11,0.11583888118
1423458805403741861,0,1423458805403588711,5.90173435211,-0.857989370823,12.1423425674,-0.129199518809,0.984828374709,1.4939248404e-11,0.115847126457
1423458805404033726,0,1423458805403647366,5.90152645111,-0.858437776566,12.1423177719,-0.129213987497,0.984827165657,1.49389303077e-11,0.115841267339
1423458805423722795,0,1423458805423581271,5.90197086334,-0.858823359013,12.1421413422,-0.12919599695,0.984831098337,1.49387508747e-11,0.115827898712
1423458805443726149,0,1423458805443578929,5.90172100067,-0.859220564365,12.1421413422,-0.129206548782,0.984831843874,1.49383767088e-11,0.115809788201
1423458805463760658,0,1423458805463599248,5.90182065964,-0.85933226347,12.1421451569,-0.129200735048,0.984834642845,1.49384540306e-11,0.115792470896
1423458805483719804,0,1423458805483581990,5.90193748474,-0.859684228897,12.1420316696,-0.129194746008,0.984837251049,1.4938160822e-11,0.115776969001
1423458805503723817,0,1423458805503582120,5.90193891525,-0.858999669552,12.1421346664,-0.129187436198,0.984836347257,1.49386236963e-11,0.115792812597
1423458805503867043,0,1423458805503641149,5.90156078339,-0.85872477293,12.1422767639,-0.129200542722,0.984833285412,1.49389449249e-11,0.115804230084
1423458805523719378,0,1423458805523575810,5.90152740479,-0.859020769596,12.1423206329,-0.129210800525,0.984832814524,1.49386860905e-11,0.115796789526
1423458805543711753,0,1423458805543576337,5.90167045593,-0.858953237534,12.1422519684,-0.129202208091,0.984833311056,1.49387384476e-11,0.115802153944
1423458805563732352,0,1423458805563583088,5.90202283859,-0.858852446079,12.1419963837,-0.129190456892,0.98483534913,1.49387269083e-11,0.115797931557
1423458805583729931,0,1423458805583584908,5.90177249908,-0.858763337135,12.1421384811,-0.129189897938,0.984834622888,1.49388066205e-11,0.115804731473
1423458805603704154,0,1423458805603583472,5.90145158768,-0.859206974506,12.1420679092,-0.129207009465,0.984832821787,1.49384429016e-11,0.115800957841
1423458805603821933,0,1423458805603641446,5.90144491196,-0.859420895576,12.1420974731,-0.129213217828,0.98483281546,1.49382598079e-11,0.115794084183
1423458805623720340,0,1423458805623582968,5.90208530426,-0.85972994566,12.1416883469,-0.129191577255,0.984837049918,1.49379789224e-11,0.115782215709
1423458805643723535,0,1423458805643576596,5.90232229233,-0.859452426434,12.141617775,-0.129169777931,0.984840162373,1.49381730284e-11,0.11578006325
1423458805663734341,0,1423458805663581939,5.90201854706,-0.859650194645,12.141749382,-0.129186930458,0.984838793556,1.49380229322e-11,0.115772568888
1423458805683723553,0,1423458805683581113,5.90156030655,-0.85951256752,12.1420249939,-0.129205064113,0.98483492654,1.4938100963e-11,0.115785227355
1423458805703726439,0,1423458805703588700,5.90167808533,-0.859517991543,12.1419763565,-0.129209406162,0.98483514391,1.49380184014e-11,0.115778532892
1423458805703834913,0,1423458805703631065,5.90202379227,-0.859256505966,12.1417951584,-0.129191759651,0.984836808502,1.49382291847e-11,0.115784065649
1423458805723734650,0,1423458805723582641,5.90237092972,-0.859162449837,12.1415872574,-0.129167979923,0.984839728611,1.49381514249e-11,0.115785758677
1423458805743771190,0,1423458805743580954,5.90243959427,-0.858657598495,12.1415777206,-0.129155627408,0.984838843761,1.49383251364e-11,0.115807062515
1423458805763712197,0,1423458805763581317,5.90245246887,-0.859075963497,12.1415271759,-0.129159717244,0.984839163886,1.49381089093e-11,0.115799778571
1423458805783770528,0,1423458805783580272,5.90290927887,-0.859351158142,12.1412506104,-0.129138996777,0.984844206607,1.49380641269e-11,0.115779999237
1423458805804004563,0,1423458805803584245,5.90264987946,-0.859555482864,12.1413793564,-0.129153211524,0.984843044941,1.49380658942e-11,0.115774024654
1423458805804291170,0,1423458805803640406,5.90270137787,-0.859625339508,12.1414346695,-0.129157934225,0.984842193275,1.49378797715e-11,0.115776000848
1423458805823727472,0,1423458805823587385,5.90226221085,-0.859984397888,12.1416282654,-0.129176522195,0.984841980231,1.49378424901e-11,0.115757073601
1423458805843749163,0,1423458805843582090,5.9027094841,-0.859981000423,12.1414003372,-0.129152941032,0.984843854673,1.49376432014e-11,0.11576743815
1423458805863736366,0,1423458805863581431,5.90204906464,-0.859308898449,12.1419029236,-0.129178519559,0.984838649596,1.49381713144e-11,0.115783178163
1423458805883719653,0,1423458805883575975,5.90223693848,-0.859470784664,12.141869545,-0.129180673484,0.984839947709,1.49380917359e-11,0.115769732638
1423458805903674317,0,1423458805903577510,5.90151643753,-0.859197974205,12.1422100067,-0.129206754049,0.984835550204,1.49383169669e-11,0.115778036617
1423458805903839669,0,1423458805903647957,5.90162467957,-0.859157621861,12.1421442032,-0.129200567006,0.984835602436,1.49384024849e-11,0.115784496627
