%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1423458859209944067,663,1423458859200206041,2.04,0.284,0.247,0.0,0.0,0.0,1.0
1423458859473767451,664,1423458859426951885,2.052,0.286,0.246,0.0,0.0,0.0,1.0
1423458859687451849,665,1423458859667727947,2.064,0.288,0.252,0.0,0.0,0.0,1.0
1423458859951198228,666,1423458859907515048,2.065,0.294,0.248,0.0,0.0,0.0,1.0
1423458860164863129,667,1423458860137203931,2.072,0.296,0.247,0.0,0.0,0.0,1.0
1423458860378600223,668,1423458860366978883,2.081,0.303,0.249,0.0,0.0,0.0,1.0
1423458860642410974,669,1423458860620707988,2.092,0.302,0.247,0.0,0.0,0.0,1.0
1423458860856043897,670,1423458860851481914,2.092,0.306,0.246,0.0,0.0,0.0,1.0
1423458861119836230,671,1423458861077280044,2.107,0.308,0.248,0.0,0.0,0.0,1.0
1423458861333585808,672,1423458861317022085,2.116,0.318,0.247,0.0,0.0,0.0,1.0
1423458861547214720,673,1423458861546761035,2.119,0.319,0.246,0.0,0.0,0.0,1.0
1423458861810947744,674,1423458861778562068,2.127,0.323,0.248,0.0,0.0,0.0,1.0
1423458862024565945,675,1423458862007332086,2.138,0.322,0.248,0.0,0.0,0.0,1.0
1423458862288358833,676,1423458862238060951,2.14,0.325,0.248,0.0,0.0,0.0,1.0
1423458862502092761,677,1423458862467885017,2.153,0.33,0.248,0.0,0.0,0.0,1.0
1423458862715831866,678,1423458862714560031,2.162,0.342,0.246,0.0,0.0,0.0,1.0
1423458862979575686,679,1423458862957324981,2.167,0.341,0.248,0.0,0.0,0.0,1.0
1423458863193248628,680,1423458863190001964,2.175,0.344,0.247,0.0,0.0,0.0,1.0
1423458863456940781,681,1423458863426877975,2.183,0.349,0.246,0.0,0.0,0.0,1.0
1423458863670697498,682,1423458863667577028,2.197,0.349,0.252,0.0,0.0,0.0,1.0
1423458863934393379,683,1423458863907268047,2.198,0.357,0.249,0.0,0.0,0.0,1.0
1423458864148118057,684,1423458864147027969,2.205,0.36,0.247,0.0,0.0,0.0,1.0
1423458864411932096,685,1423458864378817081,2.211,0.366,0.247,0.0,0.0,0.0,1.0
1423458864625599158,686,1423458864612636089,2.223,0.365,0.247,0.0,0.0,0.0,1.0
1423458864839311446,687,1423458864837408065,2.227,0.37,0.247,0.0,0.0,0.0,1.0
1423458865553735193,688,1423458865546633005,2.25,0.385,0.246,0.0,0.0,0.0,1.0
1423458865817508521,689,1423458865778321981,2.258,0.39,0.247,0.0,0.0,0.0,1.0
1423458866031313025,690,1423458866019045114,2.272,0.392,0.246,0.0,0.0,0.0,1.0
1423458866295083945,691,1423458866257795095,2.275,0.397,0.246,0.0,0.0,0.0,1.0
1423458866508775387,692,1423458866497565031,2.284,0.399,0.248,0.0,0.0,0.0,1.0
1423458866772568276,693,1423458866749257087,2.294,0.408,0.246,0.0,0.0,0.0,1.0
1423458866986240265,694,1423458866979054927,2.3,0.409,0.251,0.0,0.0,0.0,1.0
1423458867250021141,695,1423458867217827081,2.31,0.408,0.248,0.0,0.0,0.0,1.0
1423458867463701552,696,1423458867457537889,2.312,0.418,0.245,0.0,0.0,0.0,1.0
1423458867727441551,697,1423458867702263116,2.322,0.412,0.25,0.0,0.0,0.0,1.0
1423458867941132400,698,1423458867938019990,2.331,0.427,0.248,0.0,0.0,0.0,1.0
1423458868204848487,699,1423458868166865110,2.334,0.426,0.247,0.0,0.0,0.0,1.0
1423458868418603973,700,1423458868401565074,2.344,0.433,0.248,0.0,0.0,0.0,1.0
1423458868632344662,701,1423458868627356052,2.357,0.434,0.247,0.0,0.0,0.0,1.0
